CustomerID,Region,Gender,Age,Education Years,Employment Years,Job Category,Retired,Marital Status,Household Size,Household Income,umber Pets,Home Owner,Car Ownership,Car Brand,Car Value,Commute Distance,Political Party,Votes,Credit Card,Credit Card Tenure,Active Lifestyle,TV Watching Hours,Streaming Svcs,Wireless Internet,Smart Phone,Twitter Acct,LinkedIn Acct,Facebook Acct,News Subscriber,Coupon Redemption,Brand Tenure Months,Monthly Spend ProductA,Cumulative Spend ProductA,Monthly Spend ProductB,Cumulative Spend ProductB,Monthly Spend ProductC,Cumulative Spend ProductC,Total Avg Monthly Spend,High Value Customer
8766-NRLBWY-N4T,3,Female,51,12,8,Professional,No,Unmarried,1,"$72,000.00",1,1,Own,Domestic,"$16,400",27,No,Yes,Disc,23,Yes,17,No,No,Yes,Yes,Yes,No,No,0,54,$79.20,$866.88,$0.00,$0.00,$0.00,$0.00,$79.20,0
8770-OKDLMY-VNG,1,Male,23,15,0,Professional,No,Married,4,"$50,000.00",0,0,Lease,Domestic,"$18,700",27,No,Yes,Mast,5,Yes,23,Yes,No,No,Yes,No,Yes,Yes,0,46,$55.60,$570.00,$139.40,"$1,181.04",$0.00,$0.00,$195.00,0
8771-CZJBYG-23D,2,Male,75,14,40,Crafts,Yes,Married,2,"$134,000.00",1,1,Lease,Domestic,"$61,300",17,Yes,No,Disc,32,No,17,No,No,Yes,Yes,No,No,Yes,0,70,$80.60,"$1,099.12",$0.00,$0.00,$0.00,$0.00,$80.60,0
8775-VURAWW-OS0,4,Male,43,14,6,Service,No,Unmarried,1,"$114,000.00",0,0,Own,Foreign,"$25,600",18,No,Yes,Mast,12,No,18,Yes,No,No,No,Yes,Yes,No,0,27,$18.40,$81.84,$106.00,$552.32,$0.00,$0.00,$124.40,0
8776-CNOHCF-L1R,5,Female,32,14,1,Sales,No,Unmarried,1,"$58,000.00",1,1,Own,Foreign,"$12,000",23,Yes,Yes,Mast,2,Yes,19,Yes,No,No,No,Yes,Yes,No,0,2,$24.60,$7.00,$121.80,$22.80,$0.00,$0.00,$146.40,0
8782-EPXXVK-FT9,5,Female,65,15,13,Service,No,Married,2,"$132,000.00",6,1,Own,Foreign,"$31,900",31,Yes,Yes,Visa,38,No,17,No,No,No,No,Yes,Yes,Yes,0,70,$130.80,"$1,826.00",$0.00,$0.00,$0.00,$0.00,$130.80,0
8783-KJXVKE-43W,5,Female,28,18,3,Crafts,No,Married,6,"$78,000.00",2,0,NoCar,N/A,$0,26,No,Yes,AMEX,3,No,17,Yes,Yes,Yes,Yes,Yes,Yes,No,0,4,$21.80,$13.32,$189.80,$140.84,$196.50,$143.10,$408.10,1
8786-EBXLMS-GTI,5,Female,73,20,18,Professional,No,Unmarried,1,"$130,000.00",0,1,Own,Domestic,"$79,000",23,Yes,Yes,AMEX,14,No,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,34,$51.60,$371.52,$174.40,"$1,110.72",$191.75,"$1,468.86",$417.75,1
8786-NITSCF-MFC,3,Female,21,16,0,Sales,No,Unmarried,3,"$38,000.00",5,1,Own,Foreign,"$11,600",26,No,No,Mast,4,No,19,Yes,Yes,Yes,Yes,Yes,Yes,No,1,6,$20.40,$21.72,$161.00,$157.84,$179.25,$248.70,$360.65,1
8789-SCPEIS-C7B,5,Female,25,14,2,Professional,No,Married,6,"$26,000.00",4,0,Lease,Domestic,"$5,600",22,Yes,No,AMEX,7,No,19,No,No,No,No,No,No,No,0,39,$33.80,$289.40,$0.00,$0.00,$0.00,$0.00,$33.80,0
8791-CRMUJG-SFB,1,Female,28,21,0,Professional,No,Unmarried,1,"$104,000.00",5,0,Own,Foreign,"$34,200",25,Yes,Yes,AMEX,8,Yes,17,Yes,Yes,Yes,Yes,Yes,Yes,No,0,13,$15.80,$35.80,$188.80,$452.00,$233.25,$682.68,$437.85,1
8791-ICWRCS-WUD,1,Female,30,10,9,Crafts,No,Married,5,"$64,000.00",0,1,Own,Foreign,"$17,200",25,No,Yes,Mast,6,Yes,20,No,No,No,No,No,No,No,0,7,$22.80,$42.76,$0.00,$0.00,$0.00,$0.00,$22.80,0
8793-CCOZEM-6S0,3,Male,34,16,4,Professional,No,Unmarried,1,"$42,000.00",2,1,Own,Domestic,"$13,900",20,Yes,Yes,Othe,11,Yes,18,No,Yes,No,Yes,Yes,No,No,0,30,$15.20,$92.44,$0.00,$0.00,$103.50,$711.96,$118.70,0
8793-YTKFWK-XAM,4,Male,31,11,9,Service,No,Married,2,"$76,000.00",4,1,Own,Foreign,"$27,000",28,No,Yes,Visa,14,No,16,No,No,No,Yes,Yes,No,No,0,18,$36.80,$128.36,$0.00,$0.00,$0.00,$0.00,$36.80,0
8795-FYOXCT-P09,5,Male,44,10,12,Professional,No,Unmarried,1,"$146,000.00",1,1,Own,Foreign,"$38,500",25,Yes,Yes,Disc,1,No,21,No,No,No,Yes,Yes,No,No,0,5,$27.00,$23.92,$0.00,$0.00,$0.00,$0.00,$27.00,0
8795-WCLSUA-FGE,2,Female,57,11,10,Professional,No,Unmarried,4,"$66,000.00",1,0,Own,Foreign,"$15,100",18,Yes,No,AMEX,10,No,15,No,No,No,No,No,Yes,No,0,39,$49.60,$412.96,$0.00,$0.00,$0.00,$0.00,$49.60,0
8797-MPBXJK-MID,2,Female,29,11,6,Professional,No,Married,4,"$104,000.00",0,1,NoCar,N/A,$0,13,No,No,Mast,8,No,22,No,No,No,No,No,No,No,0,24,$18.20,$94.76,$0.00,$0.00,$0.00,$0.00,$18.20,0
8798-SHDIXM-YZ0,1,Female,19,14,0,Sales,No,Married,5,"$64,000.00",3,1,Own,Domestic,"$15,200",18,No,No,Disc,2,Yes,18,No,Yes,Yes,Yes,Yes,No,No,0,3,$22.20,$11.44,$0.00,$0.00,$133.25,$50.58,$155.45,0
8802-GEPNIO-GC7,1,Female,78,11,23,Professional,Yes,Unmarried,1,"$46,000.00",2,0,Lease,Domestic,"$12,800",17,Yes,Yes,Mast,37,Yes,17,No,No,No,No,Yes,No,Yes,0,72,$146.00,"$2,074.60",$0.00,$0.00,$0.00,$0.00,$146.00,0
8802-ZPAEGX-52Q,3,Male,62,15,7,Sales,No,Married,3,"$112,000.00",0,0,Own,Domestic,"$18,000",21,No,Yes,Disc,27,No,17,No,No,No,No,No,No,Yes,0,54,$41.80,$443.00,$0.00,$0.00,$0.00,$0.00,$41.80,0
8807-NPCRLG-3LX,2,Female,28,21,0,Sales,No,Married,4,"$154,000.00",1,1,Own,Domestic,"$44,900",21,No,Yes,Disc,11,Yes,12,No,No,No,No,No,No,Yes,0,45,$37.00,$379.48,$0.00,$0.00,$0.00,$0.00,$37.00,0
8807-PQIEDY-00D,2,Male,35,15,9,Service,No,Married,3,"$132,000.00",0,1,Own,Foreign,"$30,700",20,Yes,Yes,Disc,16,No,19,No,No,No,No,Yes,No,No,0,55,$31.00,$336.96,$0.00,$0.00,$0.00,$0.00,$31.00,0
8812-IAUARX-VTS,3,Male,65,21,16,Crafts,Yes,Married,4,"$164,000.00",3,1,Lease,Foreign,"$42,900",23,Yes,Yes,Mast,39,No,20,Yes,No,No,No,No,Yes,Yes,0,71,$181.20,"$2,554.68",$183.80,"$2,628.08",$0.00,$0.00,$365.00,1
8813-UDSONB-OPJ,2,Male,44,16,7,Professional,No,Unmarried,1,"$108,000.00",10,1,NoCar,N/A,$0,29,No,Yes,AMEX,15,Yes,18,Yes,No,No,No,No,No,Yes,0,31,$33.40,$175.28,$142.40,$911.36,$0.00,$0.00,$175.80,0
8815-MJQAON-87H,5,Male,74,12,6,Sales,No,Married,2,"$100,000.00",1,1,Own,Domestic,"$26,100",31,No,No,Disc,17,No,17,No,No,No,No,No,No,Yes,0,32,$31.80,$208.84,$0.00,$0.00,$0.00,$0.00,$31.80,0
8816-QXSMOQ-H4M,2,Male,58,18,27,Labor,No,Unmarried,1,"$156,000.00",5,1,NoCar,N/A,$0,25,No,Yes,AMEX,33,Yes,16,No,No,No,Yes,Yes,No,Yes,1,70,$105.80,"$1,504.64",$0.00,$0.00,$0.00,$0.00,$105.80,0
8816-XMDQIV-XWE,2,Male,40,18,4,Sales,No,Unmarried,1,"$136,000.00",2,0,Own,Domestic,"$38,800",21,No,Yes,Mast,22,Yes,23,No,No,No,No,No,No,No,0,53,$53.20,$578.84,$0.00,$0.00,$0.00,$0.00,$53.20,0
8817-WGSBSL-R2Z,5,Male,51,12,10,Professional,No,Unmarried,1,"$108,000.00",0,1,Own,Domestic,"$27,500",32,Yes,Yes,AMEX,5,No,22,No,No,No,No,No,No,No,1,8,$22.60,$32.60,$0.00,$0.00,$0.00,$0.00,$22.60,0
8819-ICVEWX-9VL,2,Female,45,14,20,Service,No,Married,6,"$161,000.00",0,1,Own,Foreign,"$60,300",21,No,Yes,AMEX,27,No,18,No,Yes,Yes,Yes,Yes,No,Yes,0,60,$46.20,$544.64,$0.00,$0.00,$172.50,"$2,475.54",$218.70,0
8822-MXUYEV-8W6,1,Female,57,18,14,Service,Yes,Married,4,"$70,000.00",0,0,Lease,Domestic,"$8,900",18,Yes,Yes,Disc,25,No,13,Yes,No,Yes,No,No,Yes,Yes,0,62,$68.60,$887.68,$168.00,"$2,063.40",$0.00,$0.00,$236.60,0
8823-OHFZTW-1VO,4,Female,37,17,3,Sales,No,Married,3,"$74,000.00",2,0,Own,Foreign,"$14,100",25,Yes,No,AMEX,19,Yes,26,Yes,No,No,No,No,No,Yes,0,57,$63.40,$780.16,$134.00,"$1,493.12",$0.00,$0.00,$197.40,0
8824-OIWSDO-RNI,3,Male,45,19,7,Professional,No,Married,2,"$107,000.00",12,1,Own,Foreign,"$67,500",21,No,Yes,Disc,9,No,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,33,$24.00,$146.64,$193.60,"$1,173.04",$244.50,"$1,740.36",$462.10,1
8824-SHUCKM-5H0,3,Male,58,16,11,Service,No,Unmarried,1,"$140,000.00",0,1,Own,Foreign,"$42,200",23,No,Yes,Visa,13,Yes,11,No,No,No,Yes,No,No,No,0,13,$33.20,$79.76,$0.00,$0.00,$0.00,$0.00,$33.20,0
8828-EKUUDS-Z2E,2,Female,66,22,2,Sales,Yes,Married,2,"$44,000.00",12,1,Lease,Domestic,"$6,900",14,Yes,Yes,AMEX,9,No,21,Yes,No,No,No,No,Yes,No,0,21,$31.40,$119.28,$138.20,$524.16,$0.00,$0.00,$169.60,0
8831-QWKQHZ-LWS,4,Male,56,15,5,Sales,No,Unmarried,1,"$52,000.00",1,0,Own,Domestic,"$14,500",19,Yes,No,AMEX,4,No,22,No,No,No,No,No,No,No,0,4,$14.80,$8.44,$0.00,$0.00,$0.00,$0.00,$14.80,0
8832-LFXOKA-PEY,4,Female,57,20,6,Sales,No,Unmarried,2,"$234,000.00",0,0,Own,Foreign,"$98,200",16,Yes,Yes,AMEX,15,No,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,37,$34.20,$236.48,$166.00,"$1,264.76",$157.50,"$1,401.60",$357.70,1
8836-WJSYDN-S8B,5,Female,52,12,27,Professional,No,Married,2,"$212,000.00",3,1,Own,Foreign,"$95,100",24,No,No,Disc,25,Yes,29,No,No,No,Yes,No,No,Yes,1,49,$67.00,$690.64,$0.00,$0.00,$0.00,$0.00,$67.00,0
8838-HLCFUD-1RQ,3,Male,60,11,8,Sales,No,Unmarried,1,"$164,000.00",2,1,Own,Foreign,"$61,000",21,No,No,Mast,22,Yes,13,No,No,No,No,Yes,Yes,No,1,49,$30.00,$302.24,$0.00,$0.00,$0.00,$0.00,$30.00,0
8838-JOCXQZ-W69,4,Female,64,12,9,Sales,Yes,Unmarried,1,"$20,000.00",3,0,NoCar,N/A,$0,23,No,Yes,Visa,24,No,20,No,No,No,No,No,No,Yes,0,52,$41.80,$435.72,$0.00,$0.00,$0.00,$0.00,$41.80,0
8840-BUPLQG-AC2,4,Male,68,12,23,Labor,Yes,Unmarried,1,"$32,000.00",0,0,Own,Foreign,"$7,200",25,Yes,Yes,Mast,37,No,15,No,No,Yes,Yes,Yes,No,Yes,0,71,$115.80,"$1,660.44",$0.00,$0.00,$0.00,$0.00,$115.80,0
8844-HHTFSR-0KF,3,Female,36,15,9,Service,No,Unmarried,1,"$146,000.00",0,1,Own,Domestic,"$36,800",30,No,Yes,Othe,18,No,26,No,No,No,No,No,No,No,1,52,$64.60,$681.00,$0.00,$0.00,$0.00,$0.00,$64.60,0
8845-CTAEDU-PX9,1,Female,61,10,37,Labor,Yes,Unmarried,1,"$110,000.00",4,1,Own,Foreign,"$29,100",26,Yes,No,Visa,13,No,13,No,Yes,No,Yes,Yes,No,No,0,39,$42.20,$327.72,$0.00,$0.00,$110.50,$953.34,$152.70,0
8846-JJEGFU-I69,1,Female,59,13,15,Professional,No,Unmarried,1,"$126,000.00",0,0,Own,Domestic,"$36,200",16,Yes,No,Disc,13,No,13,No,Yes,No,Yes,Yes,No,No,0,41,$52.00,$383.20,$0.00,$0.00,$96.75,$917.22,$148.75,0
8847-XVXOIH-Q33,2,Male,29,14,5,Labor,No,Unmarried,2,"$44,000.00",4,0,Own,Domestic,"$11,000",30,No,No,Visa,9,No,27,No,No,No,No,Yes,No,Yes,0,19,$24.20,$94.00,$0.00,$0.00,$0.00,$0.00,$24.20,0
8848-WMYABN-778,3,Male,34,15,4,Professional,No,Unmarried,3,"$88,000.00",0,1,Lease,Foreign,"$20,900",22,No,No,Mast,3,Yes,15,Yes,Yes,Yes,Yes,No,Yes,No,1,9,$15.80,$30.36,$183.40,$238.84,$190.25,$396.18,$389.45,1
8852-WPIPHR-QDD,5,Female,39,13,4,Professional,No,Married,3,"$128,000.00",1,1,Own,Domestic,"$24,100",33,No,No,Disc,18,Yes,15,No,No,No,Yes,No,No,Yes,1,36,$26.00,$158.48,$0.00,$0.00,$0.00,$0.00,$26.00,0
8861-BZMCAM-0UM,2,Male,26,19,0,Service,No,Married,5,"$74,000.00",0,1,Own,Domestic,"$20,700",15,No,Yes,Disc,8,Yes,12,Yes,Yes,Yes,Yes,Yes,Yes,No,0,39,$56.60,$508.68,$164.40,"$1,325.76",$161.50,"$1,457.10",$382.50,1
8861-DDLBCY-RNJ,2,Male,27,21,0,Service,No,Married,4,"$106,000.00",15,1,Own,Domestic,"$32,300",19,No,No,Disc,5,Yes,23,Yes,Yes,Yes,Yes,Yes,No,No,0,4,$17.40,$17.88,$159.80,$90.84,$225.25,$147.90,$402.45,1
8863-IGECRD-VXX,3,Male,75,11,13,Sales,Yes,Unmarried,1,"$40,000.00",3,1,Lease,Domestic,"$11,500",23,No,No,Visa,36,Yes,14,No,No,No,No,No,No,Yes,0,72,$117.80,"$1,726.16",$0.00,$0.00,$0.00,$0.00,$117.80,0
8864-PBWBSD-69M,2,Female,39,11,4,Professional,No,Unmarried,1,"$62,000.00",2,0,NoCar,N/A,$0,17,No,No,AMEX,21,Yes,25,Yes,No,No,No,Yes,Yes,Yes,0,55,$46.20,$480.56,$189.60,"$2,070.00",$0.00,$0.00,$235.80,0
8864-QJEYKC-HRG,2,Female,38,8,10,Service,No,Married,4,"$62,000.00",5,1,Own,Foreign,"$16,800",25,No,Yes,Visa,13,No,24,No,No,No,No,No,No,Yes,0,27,$27.40,$139.20,$0.00,$0.00,$0.00,$0.00,$27.40,0
8874-LYRWEB-H6E,4,Female,49,13,6,Sales,No,Married,3,"$106,000.00",9,1,NoCar,N/A,$0,23,No,Yes,Disc,25,No,24,No,No,Yes,Yes,Yes,No,Yes,0,47,$70.80,$614.76,$0.00,$0.00,$0.00,$0.00,$70.80,0
8875-SRRYKT-J4F,3,Female,43,20,5,Professional,No,Married,2,"$146,000.00",1,1,NoCar,N/A,$0,22,No,Yes,Disc,11,Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,No,0,29,$46.20,$262.36,$185.40,"$1,100.60",$312.50,"$2,134.08",$544.10,1
8877-ZFRMNO-VHG,3,Female,70,18,20,Labor,No,Unmarried,1,"$117,000.00",6,0,Own,Foreign,"$60,200",26,Yes,No,Visa,13,Yes,17,No,No,No,Yes,Yes,No,Yes,0,32,$41.00,$245.52,$0.00,$0.00,$0.00,$0.00,$41.00,0
8879-BDJSEM-N9Q,2,Female,55,14,18,Service,No,Married,4,"$261,000.00",3,1,Own,Foreign,"$88,100",16,No,Yes,Disc,36,Yes,19,No,Yes,Yes,Yes,Yes,No,Yes,0,71,$156.40,"$2,116.80",$0.00,$0.00,$248.75,"$4,270.14",$405.15,1
8879-QMWAZV-WKZ,1,Female,41,13,13,Labor,No,Married,4,"$148,000.00",1,1,Own,Domestic,"$48,700",25,Yes,Yes,Mast,23,No,22,No,No,No,Yes,Yes,No,Yes,0,66,$50.80,$708.08,$0.00,$0.00,$0.00,$0.00,$50.80,0
8880-CVYCMC-T8E,1,Female,19,13,0,Service,No,Married,3,"$28,000.00",0,1,Own,Domestic,"$5,500",31,No,No,Othe,1,Yes,31,No,No,No,Yes,Yes,No,No,0,12,$38.60,$109.04,$0.00,$0.00,$0.00,$0.00,$38.60,0
8881-BQDIRE-BY8,5,Female,46,12,16,Service,No,Married,2,"$180,000.00",7,1,Own,Foreign,"$41,100",27,No,Yes,AMEX,28,Yes,19,No,No,No,No,Yes,No,Yes,0,61,$61.00,$725.84,$0.00,$0.00,$0.00,$0.00,$61.00,0
8881-PUMSSQ-I6M,4,Female,40,16,11,Labor,No,Unmarried,3,"$54,000.00",1,1,Lease,Foreign,"$14,500",29,Yes,No,Visa,21,No,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,47,$62.00,$609.76,$210.00,"$1,888.76",$220.75,"$2,371.74",$492.75,1
8882-BPWMHP-FA4,5,Female,47,16,16,Labor,No,Married,6,"$176,000.00",0,0,NoCar,N/A,$0,25,No,Yes,Othe,15,No,18,Yes,No,Yes,Yes,Yes,No,No,0,43,$51.80,$443.00,$146.40,"$1,233.44",$0.00,$0.00,$198.20,0
8885-BDFXOQ-IDU,4,Male,68,18,4,Sales,Yes,Married,2,"$70,000.00",3,1,Lease,Domestic,"$15,800",24,No,No,Visa,34,No,17,No,No,No,No,No,No,Yes,1,65,$40.00,$494.88,$0.00,$0.00,$0.00,$0.00,$40.00,0
8888-ERPHEF-H3V,4,Female,77,11,23,Service,Yes,Unmarried,1,"$38,000.00",8,0,Lease,Domestic,"$9,800",30,No,Yes,Mast,13,No,29,No,No,No,No,No,No,Yes,1,32,$20.20,$120.00,$0.00,$0.00,$0.00,$0.00,$20.20,0
8889-QSSIZC-9BC,1,Male,55,13,10,Professional,No,Unmarried,1,"$96,000.00",1,1,Own,Foreign,"$21,200",31,No,Yes,Mast,31,No,21,No,No,No,Yes,No,No,Yes,0,63,$106.00,"$1,201.20",$0.00,$0.00,$0.00,$0.00,$106.00,0
8889-ZZTCKO-M2X,4,Male,42,19,6,Labor,No,Married,2,"$90,000.00",0,1,Own,Foreign,"$30,900",25,No,Yes,Disc,16,Yes,16,Yes,No,No,Yes,No,Yes,No,0,32,$47.00,$308.72,$146.80,$868.64,$0.00,$0.00,$193.80,0
8893-JSYRMQ-3VA,4,Male,22,11,3,Labor,No,Unmarried,3,"$34,000.00",9,0,Own,Foreign,"$7,000",18,No,Yes,Mast,1,Yes,0,No,No,No,No,No,No,No,0,1,$10.40,$2.08,$0.00,$0.00,$0.00,$0.00,$10.40,0
8896-GPAXGQ-GFS,1,Female,55,17,17,Labor,No,Married,4,"$143,000.00",0,1,Own,Domestic,"$59,900",22,No,Yes,Mast,37,No,21,Yes,No,No,No,No,Yes,Yes,0,71,$129.60,"$1,854.20",$156.20,"$2,276.84",$0.00,$0.00,$285.80,1
8896-WHEJJN-O7O,3,Male,57,15,21,Crafts,No,Unmarried,3,"$111,000.00",0,1,Own,Domestic,"$71,000",23,Yes,Yes,Disc,16,No,16,Yes,Yes,No,Yes,No,No,Yes,0,38,$31.40,$215.16,$129.60,$994.40,$87.50,$795.12,$248.50,0
8897-LGRDDL-815,5,Female,64,19,11,Sales,Yes,Unmarried,1,"$18,000.00",0,1,NoCar,N/A,$0,31,Yes,No,Disc,30,Yes,19,Yes,No,No,No,No,Yes,Yes,0,58,$77.00,$952.96,$139.20,"$1,632.52",$0.00,$0.00,$216.20,0
8898-CEIFEZ-5QX,4,Male,21,12,1,Professional,No,Unmarried,3,"$44,000.00",3,1,Own,Foreign,"$14,600",22,No,No,AMEX,3,No,20,No,No,No,Yes,No,No,Yes,1,44,$73.20,$621.04,$0.00,$0.00,$0.00,$0.00,$73.20,0
8898-ORQVDW-F5B,3,Male,57,11,31,Labor,Yes,Unmarried,2,"$50,000.00",1,0,Lease,Domestic,"$11,200",18,No,Yes,Othe,8,No,19,No,No,No,Yes,No,No,No,0,21,$16.80,$54.68,$0.00,$0.00,$0.00,$0.00,$16.80,0
8906-YTASPW-PT4,2,Female,79,13,7,Sales,Yes,Married,2,"$18,000.00",0,0,Lease,Foreign,"$5,200",31,No,No,Mast,27,No,0,No,No,No,Yes,No,No,Yes,0,63,$79.40,$992.16,$0.00,$0.00,$0.00,$0.00,$79.40,0
8909-ZPTWKD-PQL,2,Female,59,21,13,Service,No,Unmarried,3,"$182,000.00",2,1,Own,Domestic,"$84,200",21,Yes,Yes,Mast,12,No,11,No,Yes,Yes,Yes,Yes,Yes,No,0,29,$21.40,$102.16,$0.00,$0.00,$258.00,"$1,713.78",$279.40,1
8912-KKLHJN-FLS,4,Male,72,10,32,Agriculture,Yes,Married,2,"$46,000.00",10,0,Lease,Domestic,"$12,300",23,No,No,Visa,40,No,18,No,No,No,No,No,No,Yes,0,72,$203.00,"$2,778.12",$0.00,$0.00,$0.00,$0.00,$203.00,0
8912-XBGYIZ-1YX,3,Male,32,14,1,Sales,No,Married,4,"$104,000.00",2,1,Own,Foreign,"$18,700",24,No,No,AMEX,7,Yes,15,No,No,No,No,No,No,No,1,20,$19.00,$110.72,$0.00,$0.00,$0.00,$0.00,$19.00,0
8915-VIIEDV-0KB,4,Female,29,12,3,Professional,No,Married,5,"$50,000.00",3,1,Own,Foreign,"$15,100",21,Yes,No,AMEX,1,No,17,No,No,No,Yes,No,No,No,0,2,$7.40,$4.16,$0.00,$0.00,$0.00,$0.00,$7.40,0
8916-LWSVNK-W0Q,4,Female,36,12,8,Crafts,No,Married,2,"$108,000.00",1,1,Own,Domestic,"$31,100",24,No,No,Mast,3,Yes,14,No,No,Yes,Yes,Yes,No,No,0,8,$15.20,$20.24,$0.00,$0.00,$0.00,$0.00,$15.20,0
8922-AOMTSH-MV7,3,Female,68,15,15,Professional,No,Married,2,"$114,000.00",1,1,Own,Domestic,"$32,600",17,No,Yes,Mast,19,No,15,No,Yes,Yes,Yes,Yes,No,No,0,34,$30.00,$210.20,$0.00,$0.00,$178.25,"$1,376.40",$208.25,0
8923-GVFINO-LIN,1,Male,48,11,4,Sales,No,Married,2,"$62,000.00",9,1,Own,Domestic,"$17,000",22,Yes,Yes,Visa,30,No,22,No,No,No,No,No,No,No,0,47,$73.20,$720.40,$0.00,$0.00,$0.00,$0.00,$73.20,0
8926-HVVQHQ-HK2,5,Female,60,16,17,Professional,No,Married,2,"$198,000.00",4,1,NoCar,N/A,$0,30,Yes,No,AMEX,31,No,21,Yes,No,No,No,No,Yes,Yes,0,58,$57.20,$639.12,$104.00,"$1,137.68",$0.00,$0.00,$161.20,0
8930-KVONDZ-NNN,4,Male,32,18,1,Sales,No,Unmarried,1,"$106,000.00",0,1,Own,Foreign,"$24,600",22,Yes,Yes,Visa,3,Yes,19,No,No,No,No,No,No,No,1,3,$14.00,$6.64,$0.00,$0.00,$0.00,$0.00,$14.00,0
8931-XMXDFT-RXL,1,Female,79,7,45,Agriculture,Yes,Unmarried,1,"$40,000.00",2,1,Lease,Foreign,"$10,000",22,No,Yes,Visa,39,No,10,No,No,No,Yes,No,No,Yes,0,72,$73.00,"$1,045.76",$0.00,$0.00,$0.00,$0.00,$73.00,0
8934-HFHAKV-H2L,4,Male,37,18,4,Professional,No,Married,2,"$130,000.00",1,1,Own,Foreign,"$40,700",20,No,Yes,AMEX,19,Yes,23,No,No,No,Yes,Yes,No,Yes,0,44,$39.80,$367.88,$0.00,$0.00,$0.00,$0.00,$39.80,0
8941-OIVZZV-HQ4,1,Female,34,10,4,Professional,No,Unmarried,1,"$56,000.00",3,1,Own,Foreign,"$13,100",33,Yes,No,Visa,13,No,23,No,No,No,No,No,No,Yes,0,29,$19.80,$102.24,$0.00,$0.00,$0.00,$0.00,$19.80,0
8945-DFYLDV-HE9,4,Male,20,15,0,Sales,No,Unmarried,1,"$30,000.00",9,1,Lease,Domestic,"$7,500",22,Yes,Yes,AMEX,2,Yes,16,Yes,No,No,No,No,No,No,0,26,$11.60,$57.56,$70.20,$384.24,$0.00,$0.00,$81.80,0
8951-XCUNDQ-GSX,2,Female,66,17,19,Sales,No,Unmarried,2,"$109,000.00",0,1,Own,Foreign,"$55,500",22,Yes,Yes,Disc,14,Yes,28,Yes,No,No,Yes,Yes,No,No,0,33,$27.60,$187.00,$116.60,$743.20,$0.00,$0.00,$144.20,0
8955-ZXVWRD-WES,1,Male,60,20,21,Labor,Yes,Married,2,"$172,000.00",11,0,Own,Foreign,"$55,500",36,No,Yes,Disc,31,No,17,Yes,No,Yes,No,Yes,Yes,Yes,1,65,$102.00,"$1,287.48",$170.00,"$2,177.08",$0.00,$0.00,$272.00,0
8958-JAFMTN-CQ7,1,Female,47,20,8,Professional,No,Unmarried,1,"$180,000.00",8,0,NoCar,N/A,$0,30,No,Yes,Disc,3,No,27,Yes,Yes,Yes,Yes,Yes,Yes,No,0,7,$19.80,$36.76,$175.00,$253.12,$238.00,$341.16,$432.80,1
8959-QTRTXS-E04,1,Male,38,20,6,Labor,No,Unmarried,1,"$66,000.00",0,1,Own,Domestic,"$12,300",18,No,Yes,AMEX,5,Yes,16,Yes,No,No,No,No,Yes,No,0,10,$22.00,$44.08,$81.80,$146.64,$0.00,$0.00,$103.80,0
8959-RZWRHU-ST8,3,Female,44,16,11,Professional,No,Married,2,"$194,000.00",10,1,Own,Domestic,"$55,500",31,No,Yes,AMEX,25,No,13,No,No,No,Yes,Yes,No,Yes,0,46,$59.40,$490.16,$0.00,$0.00,$0.00,$0.00,$59.40,0
8959-SNKMKG-67O,5,Male,63,15,31,Service,No,Married,2,"$103,000.00",0,1,Own,Foreign,"$43,200",25,Yes,Yes,AMEX,40,Yes,22,No,Yes,Yes,Yes,Yes,No,Yes,1,72,$340.60,"$4,882.76",$0.00,$0.00,$251.50,"$4,332.54",$592.10,1
8961-KWFBTZ-VWA,4,Male,56,11,13,Professional,No,Unmarried,1,"$112,000.00",0,1,Own,Domestic,"$24,600",29,No,No,AMEX,27,Yes,21,No,Yes,No,Yes,Yes,No,Yes,0,52,$100.20,"$1,021.24",$0.00,$0.00,$155.50,"$1,921.02",$255.70,0
8962-KFCEEB-6S8,5,Male,66,16,10,Professional,No,Unmarried,1,"$154,000.00",4,0,Own,Foreign,"$37,300",31,No,No,Mast,27,No,21,No,No,No,Yes,No,No,No,0,66,$98.20,"$1,220.68",$0.00,$0.00,$0.00,$0.00,$98.20,0
8969-BHASJX-00S,2,Male,26,17,0,Professional,No,Married,4,"$50,000.00",0,1,Own,Domestic,"$10,600",21,No,Yes,AMEX,8,Yes,17,No,No,No,No,No,No,No,0,38,$43.80,$338.52,$0.00,$0.00,$0.00,$0.00,$43.80,0
8970-FKSRYN-TA5,2,Male,32,13,1,Sales,No,Married,6,"$48,000.00",0,1,Own,Domestic,"$12,800",17,No,Yes,AMEX,5,No,18,No,No,No,No,No,No,No,0,10,$33.60,$74.40,$0.00,$0.00,$0.00,$0.00,$33.60,0
