CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer
8514-TCRHWV-DPM,3,Male,78,10,28,Crafts,1,Unmarried,1,34000.0,0,0,Own,Domestic,9600,25,1,0,Visa,8,0,16,0,0,0,0,0,0,0,0,26,61.4,302.96,0.0,0.0,0.0,0.0,61.4,0
8514-ZEYDWJ-VKF,4,Male,55,14,11,Sales,0,Unmarried,1,138000.0,6,0,Own,Domestic,29100,28,0,0,Mast,10,1,19,1,0,0,0,0,0,1,1,28,28.6,165.72,150.2,789.28,0.0,0.0,178.8,0
8519-SBYPFI-WDF,2,Male,77,12,44,Labor,1,Married,2,22000.0,2,0,Lease,Foreign,7400,23,0,1,Amex,40,0,21,0,0,0,1,1,0,1,0,72,89.4,1285.88,0.0,0.0,0.0,0.0,89.4,0
8520-MLQCDY-K1Y,2,Male,28,16,0,Professional,0,Unmarried,2,34000.0,0,0,Lease,Foreign,7900,27,1,1,Mast,10,0,12,0,0,0,1,0,0,0,1,17,27.8,97.52,0.0,0.0,0.0,0.0,27.8,0
8522-GWNYLT-SIR,1,Male,50,19,8,Professional,0,Unmarried,1,168000.0,1,0,Own,Domestic,35700,26,1,1,Disc,10,0,18,1,1,0,0,0,1,1,0,32,19.0,119.6,130.0,807.2,127.0,973.02,276.0,1
8524-HMQIXY-RZ0,4,Male,63,18,7,Professional,0,Married,2,132000.0,1,1,Lease,Domestic,37400,17,1,1,Disc,12,0,23,1,1,1,1,1,1,0,0,38,23.8,209.44,218.8,1621.04,283.0,2543.46,525.6,1
8528-CEHEGW-O96,1,Female,60,17,13,Service,0,Unmarried,1,138000.0,2,1,Own,Domestic,26000,23,0,1,Visa,35,1,27,0,0,0,0,0,0,1,1,66,73.6,994.08,0.0,0.0,0.0,0.0,73.6,0
8528-CVLRSJ-SUC,4,Female,61,19,11,Professional,0,Married,2,76000.0,1,1,Own,Foreign,17900,25,0,0,Amex,28,0,17,0,1,1,1,1,0,1,0,56,85.8,914.88,0.0,0.0,163.75,2143.32,249.55,0
8528-LRYUTI-DMW,5,Male,57,18,6,Sales,0,Married,2,62000.0,6,1,Own,Domestic,18300,41,1,1,Disc,12,0,26,1,1,1,0,0,1,0,0,27,29.6,154.4,142.8,773.44,134.25,858.42,306.65,1
8529-HKPALG-13O,1,Female,72,19,14,Professional,0,Unmarried,1,116000.0,0,0,Own,Domestic,28100,27,0,0,Mast,19,0,26,0,1,1,1,1,0,0,0,52,74.2,756.76,0.0,0.0,158.25,1970.1,232.45,0
8530-UFAWAZ-9DK,5,Female,49,12,20,Service,0,Married,2,108000.0,2,1,Own,Domestic,66700,33,0,0,Disc,29,0,24,0,0,0,0,0,1,1,0,61,69.0,901.2,0.0,0.0,0.0,0.0,69.0,0
8537-DBOZNQ-AH6,1,Female,65,19,25,Labor,1,Unmarried,1,88000.0,0,1,Own,Domestic,19600,27,1,1,Amex,10,0,18,1,0,0,0,0,1,0,1,43,21.6,172.48,126.8,1084.8,0.0,0.0,148.4,0
8539-HZXMPS-G7I,5,Male,75,11,27,Professional,1,Married,2,34000.0,1,0,Lease,Domestic,10600,42,0,1,Amex,33,1,15,0,0,0,0,0,0,1,0,67,47.6,636.64,0.0,0.0,0.0,0.0,47.6,0
8546-NSMOFT-BDJ,4,Female,65,18,24,Agriculture,1,Unmarried,1,22000.0,7,0,Lease,Foreign,6200,26,1,1,Amex,30,0,16,1,0,0,0,0,1,0,0,57,65.0,744.48,126.0,1417.44,0.0,0.0,191.0,0
8547-RLCZHH-HZ6,3,Male,49,9,4,Sales,0,Married,3,90000.0,0,1,Own,Foreign,28800,12,1,0,Mast,31,0,17,0,0,0,1,0,0,1,0,69,109.0,1483.52,0.0,0.0,0.0,0.0,109.0,0
8552-PQDROY-KFW,4,Female,47,12,4,Sales,0,Married,4,124000.0,0,1,Own,Domestic,24500,18,0,1,Visa,7,0,18,0,0,0,0,0,0,1,0,9,27.2,43.28,0.0,0.0,0.0,0.0,27.2,0
8552-ZQJYEJ-BW1,3,Male,65,15,6,Sales,1,Unmarried,1,52000.0,7,1,Own,Domestic,15200,26,1,0,Visa,37,1,12,1,0,0,0,0,0,1,0,70,272.4,3705.6,143.2,1944.76,0.0,0.0,415.6,1
8554-MORPOB-UFV,2,Male,56,15,21,Professional,0,Married,6,164000.0,0,1,Own,Domestic,38100,19,1,1,Disc,17,1,25,0,0,0,0,1,0,0,0,38,33.6,251.24,0.0,0.0,0.0,0.0,33.6,0
8556-OAMUPP-4YG,4,Male,37,17,12,Agriculture,0,Married,2,144000.0,3,1,Own,Domestic,32800,31,0,1,Disc,19,0,23,0,1,1,0,1,1,0,0,57,76.8,869.68,0.0,0.0,179.25,2417.7,256.05,0
8558-BHAKRJ-QTS,1,Female,42,11,1,Sales,0,Married,2,60000.0,0,1,Own,Domestic,10100,26,0,0,Visa,18,1,17,0,0,0,0,0,0,0,0,46,41.4,374.6,0.0,0.0,0.0,0.0,41.4,0
8558-CDSHOL-Z77,1,Female,44,20,5,Professional,0,Married,4,132000.0,1,0,Own,Domestic,31000,20,1,0,Disc,12,1,19,0,1,1,1,1,0,0,0,30,28.2,168.0,0.0,0.0,86.0,580.26,114.2,0
8559-MMOGWQ-LDU,4,Female,48,17,8,Professional,0,Married,2,82000.0,3,0,Own,Domestic,20300,26,0,1,Amex,6,0,18,1,0,0,0,0,1,0,0,16,23.0,85.92,101.0,283.88,0.0,0.0,124.0,0
8563-XFYTWE-1CH,3,Female,78,16,9,Professional,1,Unmarried,1,34000.0,0,0,Lease,Domestic,8100,26,0,0,Visa,10,1,27,0,0,1,1,1,0,0,0,19,17.4,68.88,0.0,0.0,0.0,0.0,17.4,0
8563-YGTRBK-25I,3,Male,56,18,2,Sales,0,Married,2,120000.0,2,1,Own,Domestic,31900,25,0,1,Disc,19,1,19,0,0,0,1,1,0,0,0,48,56.8,589.24,0.0,0.0,0.0,0.0,56.8,0
8574-GUQVLV-C04,1,Male,23,15,2,Labor,0,Unmarried,1,62000.0,1,1,Own,Foreign,16100,13,1,1,Disc,5,0,14,0,0,0,0,0,0,0,0,24,17.2,87.32,0.0,0.0,0.0,0.0,17.2,0
8577-NBUCVN-AOC,2,Female,41,15,4,Sales,0,Married,2,166000.0,0,1,Own,Domestic,38400,18,1,1,Disc,15,0,18,1,1,1,1,1,1,1,0,50,31.0,310.48,172.6,1654.08,214.0,2592.0,417.6,1
8578-TWSGQD-0P1,1,Male,48,18,4,Sales,0,Unmarried,1,178000.0,1,1,Own,Domestic,39200,19,1,0,Disc,24,0,23,0,0,0,1,1,0,1,0,52,106.8,1088.32,0.0,0.0,0.0,0.0,106.8,0
8580-NWOECM-8O1,5,Male,53,12,8,Professional,0,Unmarried,1,64000.0,4,1,Own,Foreign,14300,40,0,0,Mast,22,0,20,0,1,1,1,1,0,0,1,51,61.8,657.56,0.0,0.0,116.75,1431.54,178.55,0
8581-YRJOEY-YZX,5,Male,64,15,4,Sales,0,Unmarried,1,88000.0,6,1,Lease,Foreign,20100,18,1,0,Visa,24,0,25,0,0,0,0,0,0,1,0,51,75.0,736.64,0.0,0.0,0.0,0.0,75.0,0
8583-RQVIST-7VX,4,Female,51,14,11,Sales,0,Unmarried,1,70000.0,0,0,Own,Foreign,16600,22,0,1,Mast,12,0,26,0,0,0,1,1,0,1,0,42,57.6,503.88,0.0,0.0,0.0,0.0,57.6,0
8584-WFWZMU-7MD,1,Female,64,19,23,Crafts,1,Unmarried,1,22000.0,2,0,Lease,Domestic,4900,25,0,0,Amex,38,1,23,1,1,0,0,0,1,1,0,71,96.8,1374.24,136.6,1931.28,165.75,2768.28,399.15,1
8586-VGOASR-CYX,1,Male,42,16,4,Professional,0,Married,5,88000.0,3,1,Own,Foreign,23000,32,0,0,Disc,20,0,24,1,0,0,0,0,1,1,1,44,69.4,604.64,93.2,804.28,0.0,0.0,162.6,0
8588-IWKWIY-82E,4,Male,79,15,20,Professional,1,Married,2,56000.0,8,0,Lease,Domestic,11100,29,0,0,Disc,27,0,20,0,0,1,1,0,1,1,0,60,57.4,673.84,0.0,0.0,0.0,0.0,57.4,0
8590-ODBHMF-7EP,5,Female,29,19,3,Agriculture,0,Unmarried,1,32000.0,3,0,Lease,Foreign,6100,22,0,1,Disc,9,1,21,1,1,1,0,0,1,0,1,23,21.2,104.72,137.6,600.28,140.5,748.98,299.3,1
8592-MLJXCD-ZU1,1,Male,47,18,3,Sales,0,Married,2,128000.0,3,0,Own,Foreign,39100,18,1,1,Amex,22,0,22,1,0,0,0,0,1,1,0,45,34.8,316.08,151.0,1419.24,0.0,0.0,185.8,0
8593-THQWOR-7NI,5,Female,29,22,0,Professional,0,Unmarried,2,92000.0,2,0,Own,Domestic,18500,27,1,1,Disc,7,0,18,1,0,0,0,0,1,0,1,18,20.8,55.52,125.0,456.28,0.0,0.0,145.8,0
8595-XUTENK-7GV,4,Male,21,16,0,Sales,0,Married,6,40000.0,8,1,Own,Domestic,6600,32,1,0,Visa,3,1,22,1,0,0,0,0,1,0,1,16,16.8,59.48,119.8,336.44,0.0,0.0,136.6,0
8598-USALTF-08H,4,Male,55,20,12,Professional,0,Married,2,50000.0,7,1,Lease,Foreign,11900,24,1,1,Visa,26,0,12,1,1,1,1,0,1,0,0,48,33.6,339.28,209.0,1884.24,277.25,3236.16,519.85,1
8600-EXZEPZ-Y7N,4,Female,33,13,5,Service,0,Married,2,52000.0,5,1,Own,Foreign,14000,28,0,0,Mast,8,0,27,1,1,1,1,0,1,0,0,23,16.6,66.64,220.8,960.56,270.5,1434.54,507.9,1
8602-EFMEHA-L7G,2,Male,44,16,15,Service,0,Unmarried,1,148000.0,3,1,Own,Domestic,37900,15,0,1,Disc,9,1,20,1,1,1,1,1,1,0,1,16,20.2,71.44,166.6,494.68,156.5,603.72,343.3,1
8604-HXWQZU-3LR,1,Female,19,13,0,Sales,0,Unmarried,1,28000.0,0,0,Own,Domestic,6500,22,1,0,Othe,1,1,16,1,0,1,0,1,0,0,1,7,12.6,19.84,98.0,98.24,0.0,0.0,110.6,0
8607-AMZELA-S5B,5,Female,57,18,23,Agriculture,0,Unmarried,1,472000.0,0,1,Own,Domestic,88000,19,1,0,Disc,17,0,24,0,0,1,1,1,0,0,0,22,70.8,262.96,0.0,0.0,0.0,0.0,70.8,0
8607-TZSLGG-CGX,2,Female,74,15,11,Sales,0,Unmarried,1,114000.0,2,1,Own,Domestic,29800,28,0,0,Amex,14,0,23,1,0,0,0,0,1,1,1,22,29.2,129.44,118.2,506.8,0.0,0.0,147.4,0
8609-KDLWPI-2KT,3,Male,21,16,0,Labor,0,Unmarried,1,40000.0,1,1,Own,Foreign,9200,23,0,0,Visa,3,1,23,0,1,1,1,1,1,0,0,39,52.8,419.72,0.0,0.0,181.0,1553.28,233.8,0
8612-LRUHOZ-UB7,3,Female,32,12,2,Sales,0,Married,2,70000.0,5,0,Own,Domestic,17400,28,0,0,Mast,4,0,11,0,1,0,1,1,0,0,0,17,17.2,56.32,0.0,0.0,112.5,454.92,129.7,0
8614-KKHWFJ-HPK,5,Male,57,15,6,Sales,0,Married,2,146000.0,9,0,Own,Foreign,40400,17,0,1,Visa,18,0,21,0,0,0,0,0,0,1,1,48,55.2,577.4,0.0,0.0,0.0,0.0,55.2,0
8619-BKBHQZ-3WP,1,Female,27,16,3,Agriculture,0,Unmarried,1,76000.0,0,0,Own,Domestic,19000,21,0,0,Visa,9,1,20,0,0,1,1,0,1,1,1,28,21.4,103.2,0.0,0.0,0.0,0.0,21.4,0
8619-SWTYFF-86M,1,Male,76,12,29,Crafts,1,Married,2,58000.0,2,1,Own,Domestic,12100,20,1,0,Visa,34,0,23,0,0,0,0,0,0,1,0,64,49.0,673.6,0.0,0.0,0.0,0.0,49.0,0
8621-DROOEF-9Q9,4,Female,42,16,5,Professional,0,Married,2,184000.0,3,1,Own,Domestic,45600,26,1,0,Disc,17,0,16,1,0,0,0,1,0,1,1,36,59.4,455.88,129.2,865.0,0.0,0.0,188.6,0
8624-ACFLUI-IAT,2,Female,47,13,4,Sales,0,Married,2,58000.0,5,0,Own,Foreign,15300,15,1,0,Amex,29,0,27,0,0,0,0,0,0,1,0,60,62.4,731.4,0.0,0.0,0.0,0.0,62.4,0
8626-NKWYNG-LN8,2,Female,61,9,26,Crafts,0,Married,2,196000.0,4,1,Own,Domestic,45800,20,0,0,Visa,33,1,16,0,1,1,1,1,0,1,0,65,69.8,888.28,0.0,0.0,143.25,2223.42,213.05,0
8628-ULBCLY-YNT,3,Male,47,15,12,Labor,0,Unmarried,1,124000.0,10,1,Own,Domestic,35800,15,0,1,Amex,29,1,23,0,0,0,0,0,0,1,0,71,163.2,2317.6,0.0,0.0,0.0,0.0,163.2,0
8629-HYFVOR-FTL,3,Female,61,8,9,Sales,0,Unmarried,1,50000.0,1,1,Lease,Foreign,19900,31,1,0,Othe,27,1,15,0,0,0,1,1,0,0,0,54,53.2,564.88,0.0,0.0,0.0,0.0,53.2,0
8629-LVIHRJ-THE,4,Female,74,13,6,Sales,0,Married,2,68000.0,0,1,Lease,Domestic,20200,28,1,0,Amex,23,1,20,1,1,1,1,1,1,1,0,54,73.8,791.48,191.4,2060.76,278.75,3683.76,543.95,1
8632-GOCPQE-72H,1,Male,65,18,3,Professional,0,Married,2,72000.0,6,0,Own,Domestic,18900,27,1,1,Disc,14,0,18,0,0,0,0,0,1,0,0,34,30.2,218.12,0.0,0.0,0.0,0.0,30.2,0
8635-SSCGQX-N1I,3,Female,78,18,13,Labor,1,Married,2,18000.0,0,1,Own,Foreign,4000,28,0,0,Mast,33,1,0,1,1,1,1,1,1,1,0,66,92.4,1168.16,188.4,2420.24,224.75,3517.32,505.55,1
8638-JHITJS-8LX,2,Male,18,13,0,Labor,0,Married,4,30000.0,0,1,Lease,Foreign,4900,27,0,0,Visa,0,1,0,0,1,1,1,1,1,0,0,12,45.2,84.52,0.0,0.0,110.0,249.96,155.2,0
8638-OGVKLB-VOI,3,Female,53,13,2,Sales,0,Married,2,54000.0,1,0,Own,Foreign,10200,23,0,0,Mast,7,1,15,0,1,1,1,1,0,0,0,15,21.0,67.52,0.0,0.0,185.25,673.02,206.25,0
8639-PHNKZL-7YL,4,Male,75,20,38,Crafts,1,Married,2,279000.0,2,1,Own,Domestic,84000,26,0,0,Disc,37,1,20,1,1,1,1,1,1,1,0,71,154.0,2154.64,276.4,3889.64,456.25,7645.08,886.65,1
8641-LPLJYF-Z0V,4,Female,46,13,9,Agriculture,0,Unmarried,1,90000.0,0,1,Own,Foreign,27500,23,0,0,Visa,21,1,16,0,0,0,0,0,0,1,0,50,50.0,525.4,0.0,0.0,0.0,0.0,50.0,0
8642-OQPPOH-ANY,2,Male,22,17,0,Labor,0,Unmarried,1,42000.0,4,1,Lease,Domestic,12900,23,0,0,Amex,3,1,16,1,1,1,1,1,1,0,1,6,14.8,24.4,170.8,176.72,171.0,203.1,356.6,1
8645-HGZYYD-40Y,2,Female,63,21,14,Professional,0,Unmarried,1,194000.0,2,0,Own,Foreign,46100,31,0,1,Amex,22,1,25,1,1,1,0,0,1,0,0,45,31.2,274.28,160.0,1293.72,153.0,1636.68,344.2,1
8648-OEELYD-BUO,4,Male,23,15,2,Labor,0,Unmarried,4,52000.0,1,1,Own,Domestic,10300,25,0,0,Mast,5,1,19,1,0,0,0,0,1,0,1,15,26.4,83.32,126.6,327.12,0.0,0.0,153.0,0
8652-FHVYTV-733,1,Male,61,9,13,Professional,0,Married,2,68000.0,0,1,Own,Foreign,18900,32,0,1,Visa,32,0,14,0,0,0,1,0,0,1,1,56,110.8,1224.28,0.0,0.0,0.0,0.0,110.8,0
8656-WEOZRQ-XWU,2,Female,75,12,27,Service,1,Married,2,20000.0,8,1,Lease,Domestic,5400,29,0,0,Disc,40,1,12,0,0,0,1,1,0,1,1,72,92.0,1388.48,0.0,0.0,0.0,0.0,92.0,0
8658-GPCWZV-ENZ,4,Female,40,13,3,Professional,0,Unmarried,1,72000.0,7,1,Own,Domestic,17900,28,0,1,Visa,21,0,17,0,0,0,0,1,0,0,0,45,32.8,292.56,0.0,0.0,0.0,0.0,32.8,0
8658-HTCCSR-AK4,1,Female,72,21,29,Labor,1,Unmarried,1,38000.0,0,0,Own,Domestic,10300,32,0,1,Mast,36,0,12,0,1,0,1,1,0,1,0,67,108.0,1438.6,0.0,0.0,185.5,2963.4,293.5,1
8660-WIUHTN-TO5,2,Male,76,16,34,Crafts,1,Unmarried,1,40000.0,1,0,Own,Foreign,8100,22,0,1,Visa,20,0,24,0,0,0,0,0,1,1,0,49,30.2,318.96,0.0,0.0,0.0,0.0,30.2,0
8662-IXXFSD-7ZL,5,Female,27,14,5,Labor,0,Unmarried,4,156000.0,13,1,Own,Foreign,37700,26,0,0,Disc,10,1,24,0,1,1,1,1,1,1,0,26,27.6,141.08,0.0,0.0,135.75,862.26,163.35,0
8662-KFTSLI-UZC,5,Female,78,21,38,Labor,1,Unmarried,1,98000.0,0,0,Own,Foreign,20700,26,0,1,Mast,40,0,21,1,1,1,0,0,1,1,0,72,201.2,2943.2,234.4,3395.48,353.75,5950.26,789.35,1
8665-ZTJWBH-V5O,3,Male,46,17,14,Labor,0,Unmarried,1,150000.0,4,1,Own,Foreign,45500,31,0,0,Mast,29,1,18,0,0,0,1,1,1,1,0,60,54.2,599.8,0.0,0.0,0.0,0.0,54.2,0
8669-KDTDDR-BQT,4,Male,20,12,1,Agriculture,0,Married,5,30000.0,1,1,Lease,Foreign,5600,31,1,0,Amex,2,1,22,0,0,0,1,1,0,0,0,11,16.4,43.64,0.0,0.0,0.0,0.0,16.4,0
8671-AKJOZO-KLR,4,Male,21,16,0,Crafts,0,Married,6,34000.0,0,1,Lease,Foreign,10100,21,0,0,Mast,3,1,19,1,1,1,1,1,1,1,0,39,69.2,507.24,217.6,1651.84,413.0,3768.48,699.8,1
8671-YOYDNI-GOD,4,Male,23,18,0,Crafts,0,Married,2,120000.0,0,1,Own,Foreign,26500,32,0,1,Disc,5,1,25,0,0,0,1,1,0,1,0,14,33.4,98.88,0.0,0.0,0.0,0.0,33.4,0
8678-FRWADD-6I9,4,Female,33,14,6,Service,0,Married,5,46000.0,0,0,Own,Domestic,12300,39,0,0,Amex,14,0,18,0,0,0,1,1,0,0,0,31,21.8,125.96,0.0,0.0,0.0,0.0,21.8,0
8678-YSAVQI-BUM,1,Male,32,19,1,Sales,0,Married,2,162000.0,0,1,Own,Foreign,39900,24,1,1,Disc,5,0,17,1,0,0,0,0,1,0,1,18,19.6,70.92,116.4,383.0,0.0,0.0,136.0,0
8678-ZQSKAK-MOQ,1,Female,51,16,4,Professional,0,Married,5,74000.0,0,1,Own,Domestic,17600,18,1,0,Visa,6,0,17,0,0,0,1,0,0,0,0,27,25.2,139.88,0.0,0.0,0.0,0.0,25.2,0
8680-CAWJBT-YV6,4,Male,67,13,6,Sales,1,Married,3,32000.0,0,1,Own,Foreign,7500,17,1,0,Disc,25,0,12,0,0,0,1,1,0,0,0,61,89.0,1056.0,0.0,0.0,0.0,0.0,89.0,0
8681-HUTWSX-QII,1,Female,79,18,36,Labor,1,Unmarried,1,34000.0,2,1,Lease,Foreign,9600,24,1,1,Mast,40,0,11,0,0,0,0,0,1,1,0,72,190.2,2728.88,0.0,0.0,0.0,0.0,190.2,0
8681-LQUWES-XE6,5,Female,79,11,13,Professional,1,Married,2,54000.0,0,1,Own,Domestic,11400,22,0,1,Disc,38,0,23,0,0,0,0,0,0,1,0,69,75.8,1034.52,0.0,0.0,0.0,0.0,75.8,0
8685-HTXFEY-GTL,1,Male,79,9,30,Agriculture,1,Married,2,26000.0,8,0,Lease,Domestic,8500,24,0,1,Visa,40,0,22,0,0,0,1,1,0,1,0,72,316.2,4497.84,0.0,0.0,0.0,0.0,316.2,1
8686-ZDJWCL-YL1,5,Female,28,18,1,Professional,0,Unmarried,1,90000.0,2,0,Own,Domestic,26800,27,0,1,Amex,10,1,12,1,0,0,0,0,1,0,0,28,53.0,299.24,116.4,614.92,0.0,0.0,169.4,0
8687-PKARKB-0I0,3,Male,64,11,14,Professional,0,Married,2,116000.0,9,1,Lease,Foreign,20000,26,0,0,Visa,7,0,19,0,0,0,0,0,0,0,0,12,17.2,45.68,0.0,0.0,0.0,0.0,17.2,0
8688-HWWSCW-P1A,3,Female,24,17,0,Sales,0,Married,4,54000.0,8,1,Own,Domestic,14700,24,0,1,Othe,6,0,21,0,0,0,0,1,0,1,0,28,41.6,225.08,0.0,0.0,0.0,0.0,41.6,0
8693-AVOSVX-VXT,5,Female,32,14,8,Labor,0,Married,4,68000.0,5,0,Own,Domestic,17700,23,1,0,Disc,4,0,18,0,1,0,1,1,0,0,1,11,27.2,65.04,0.0,0.0,118.5,335.64,145.7,0
8693-GLORSV-LZQ,1,Male,30,12,4,Professional,0,Married,5,60000.0,0,1,Own,Domestic,16500,18,1,0,Amex,6,1,22,0,0,0,0,0,0,0,0,22,15.8,63.52,0.0,0.0,0.0,0.0,15.8,0
8696-AARXBQ-SBQ,5,Female,40,12,5,Sales,0,Unmarried,2,58000.0,0,0,Own,Foreign,19700,24,0,0,Visa,14,0,12,0,1,1,1,1,0,0,0,29,20.6,131.56,0.0,0.0,128.5,830.76,149.1,0
8696-ZFDBUR-ECI,5,Male,53,8,18,Labor,0,Married,2,122000.0,0,1,Own,Foreign,35000,27,0,1,Mast,35,0,13,0,0,0,1,0,0,1,0,66,138.0,1835.52,0.0,0.0,0.0,0.0,138.0,0
8700-OICYFA-DCR,3,Female,35,18,0,Sales,0,Unmarried,1,88000.0,9,0,Own,Domestic,19400,21,0,1,Visa,10,0,22,1,0,0,0,0,1,0,0,24,28.0,140.64,140.4,613.92,0.0,0.0,168.4,0
8700-OQMSUZ-JN6,5,Female,29,21,0,Sales,0,Married,6,36000.0,2,0,Lease,Domestic,8800,44,0,1,Mast,11,1,23,0,1,1,1,1,1,0,0,31,20.2,126.84,0.0,0.0,196.0,1475.4,216.2,0
8704-ABWOSF-LWO,2,Male,45,20,12,Labor,0,Unmarried,3,92000.0,0,1,Own,Foreign,30600,33,0,0,Disc,28,0,22,1,0,0,0,0,1,0,0,52,56.4,555.92,147.4,1507.48,0.0,0.0,203.8,0
8709-IEIYSX-9NL,3,Male,31,12,3,Professional,0,Unmarried,3,84000.0,0,0,Own,Domestic,20200,25,0,0,Mast,3,1,17,0,0,0,0,0,0,0,0,8,23.0,25.28,0.0,0.0,0.0,0.0,23.0,0
8711-JOPRPU-AU6,5,Female,32,17,4,Service,0,Unmarried,1,52000.0,0,0,Own,Foreign,12400,19,0,0,Disc,14,1,19,0,0,0,0,0,0,0,0,40,31.0,244.0,0.0,0.0,0.0,0.0,31.0,0
8712-BMUXQO-1OV,3,Female,74,7,11,Sales,1,Unmarried,1,22000.0,2,0,Own,Foreign,5400,26,1,0,Visa,25,0,16,0,0,0,0,0,0,0,1,41,37.2,292.32,0.0,0.0,0.0,0.0,37.2,0
8716-VIGELV-5X7,1,Female,35,17,10,Labor,0,Married,4,192000.0,4,1,Own,Domestic,48300,17,0,0,Amex,17,1,17,0,0,0,1,1,0,1,0,64,75.2,941.4,0.0,0.0,0.0,0.0,75.2,0
8718-DTQJOP-O35,5,Female,69,11,21,Crafts,1,Married,4,70000.0,5,0,Own,Domestic,17600,22,0,1,Mast,28,0,19,0,0,0,0,1,0,1,0,65,59.2,800.8,0.0,0.0,0.0,0.0,59.2,0
8719-HJNFNY-K8Y,2,Female,73,15,7,Sales,1,Unmarried,1,28000.0,13,1,Lease,Domestic,4700,28,0,0,Amex,26,1,19,0,0,0,0,0,0,1,0,52,46.8,450.72,0.0,0.0,0.0,0.0,46.8,0
8722-QXBTTE-ZZN,4,Male,43,11,4,Sales,0,Married,2,120000.0,6,0,Own,Foreign,36400,25,0,0,Amex,11,0,16,0,0,0,0,0,0,1,0,30,27.4,175.96,0.0,0.0,0.0,0.0,27.4,0
8723-NTRQSS-JQZ,4,Male,35,17,2,Sales,0,Unmarried,2,44000.0,5,1,Own,Foreign,8300,31,0,1,Disc,3,0,19,1,1,0,1,0,0,0,0,8,11.0,11.4,115.4,170.72,110.5,180.48,236.9,0
8724-ZFSGUO-JYL,3,Male,68,12,7,Sales,0,Unmarried,1,62000.0,2,0,Lease,Domestic,16500,30,1,1,Mast,14,0,17,1,0,0,0,0,1,1,0,42,27.6,221.2,110.8,911.08,0.0,0.0,138.4,0
8727-XEHGFY-33T,2,Male,51,10,3,Sales,0,Married,2,70000.0,0,1,Own,Domestic,14100,27,1,0,Visa,14,1,16,0,0,0,0,0,0,0,0,41,28.0,248.64,0.0,0.0,0.0,0.0,28.0,0
8728-EKQQPT-Y6N,2,Female,65,12,29,Service,1,Unmarried,1,32000.0,5,0,Own,Domestic,9800,28,1,0,Amex,15,0,25,0,0,0,0,0,1,0,0,40,32.4,275.92,0.0,0.0,0.0,0.0,32.4,0
8733-EDAXNE-8DV,3,Male,47,20,17,Crafts,0,Married,2,137000.0,2,1,Own,Foreign,78100,21,0,1,Amex,29,0,22,1,1,1,0,1,1,1,0,69,88.2,1178.64,179.4,2378.4,182.25,2970.3,449.85,1
8734-GZXOYQ-8WM,1,Male,79,16,26,Labor,1,Unmarried,1,38000.0,6,0,Own,Domestic,8800,25,1,1,Amex,39,0,21,0,0,0,1,0,0,1,0,71,116.8,1689.44,0.0,0.0,0.0,0.0,116.8,0
8735-AQRTUQ-N5C,4,Female,40,21,3,Professional,0,Unmarried,1,106000.0,2,1,Own,Domestic,25800,26,1,1,Disc,11,1,28,1,0,0,0,1,1,1,0,23,26.0,109.0,126.8,504.8,0.0,0.0,152.8,0
8736-BVKWKI-755,5,Female,65,10,34,Labor,0,Unmarried,1,221000.0,7,1,Own,Foreign,93100,27,0,1,Mast,35,1,21,0,1,1,1,1,0,0,0,63,42.2,482.24,0.0,0.0,285.75,4261.92,327.95,1
8742-LWTONK-ER7,5,Male,57,9,11,Sales,0,Married,4,108000.0,1,1,Own,Domestic,25400,27,1,1,Othe,8,1,21,0,0,0,1,1,0,0,1,27,14.8,73.96,0.0,0.0,0.0,0.0,14.8,0
8743-OEYNFL-WTY,4,Female,33,10,8,Crafts,0,Married,2,50000.0,7,1,Own,Foreign,12100,24,0,1,Disc,15,1,20,0,0,0,0,0,0,1,0,48,66.4,637.68,0.0,0.0,0.0,0.0,66.4,0
8745-DMQULS-JO0,2,Male,19,14,0,Sales,0,Married,5,46000.0,0,1,Own,Domestic,14000,42,1,0,Visa,1,1,16,0,0,0,1,1,0,1,0,18,64.2,230.4,0.0,0.0,0.0,0.0,64.2,0
8747-UACYSV-BUP,5,Female,69,15,14,Service,0,Unmarried,1,146000.0,12,1,Own,Foreign,30200,29,0,0,Amex,19,1,19,1,1,1,1,1,1,0,0,57,70.6,823.48,190.2,2148.56,255.25,3284.94,516.05,1
8750-FGAPJF-NZS,2,Female,68,14,19,Professional,0,Unmarried,1,150000.0,3,0,Own,Foreign,54700,21,1,0,Mast,26,0,22,0,0,0,0,0,0,1,0,58,56.8,641.44,0.0,0.0,0.0,0.0,56.8,0
