CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer,Invalid_Reasons
7855-WHDGPJ-P7I,4,Male,35,19,1,Sales,0,Unmarried,1,86000.0,8,1,Nocar,Nan,0,29,1,1,Visa,9,0,20,1,1,0,0,0,1,0,0,22,61.0,245.12,132.6,594.92,150.25,747.72,343.85,1,Car_Value below threshold
7883-KRMORW-X94,1,Male,26,13,1,Sales,0,Unmarried,1,36000.0,1,0,Own,Foreign,7900,22,1,1,Visa,1,0,18,1,0,0,0,0,0,0,0,1,5.0,1.0,68.4,13.68,0.0,0.0,73.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7883-YMBVQI-EGT,2,Male,19,14,0,Professional,0,Married,4,36000.0,12,1,Own,Domestic,8900,29,0,0,Amex,1,1,12,0,0,0,1,1,0,0,0,2,14.8,3.8,0.0,0.0,0.0,0.0,14.8,0,Cumulative < Monthly for ProductA
7892-UAXSLE-01B,4,Female,53,17,5,Sales,0,Married,3,132000.0,1,1,Nocar,Nan,0,21,1,1,Mast,23,0,15,1,1,1,0,1,1,0,0,38,77.4,617.52,139.0,1075.64,182.75,1671.6,399.15,1,Car_Value below threshold
7905-WKQYSX-260,2,Female,26,14,1,Sales,0,Married,3,40000.0,8,1,Lease,Foreign,9200,23,1,1,Amex,1,0,19,1,1,1,1,0,1,0,0,2,9.2,2.08,216.0,44.68,222.0,64.08,447.2,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
7905-XHHBUD-Z8U,2,Male,33,11,6,Professional,0,Unmarried,4,66000.0,8,0,Nocar,Nan,0,29,0,1,Mast,10,1,15,0,0,0,0,0,0,0,0,33,33.6,232.24,0.0,0.0,0.0,0.0,33.6,0,Car_Value below threshold
7922-BXFWLZ-42B,4,Male,29,17,1,Professional,0,Unmarried,1,64000.0,3,0,Nocar,Nan,0,37,0,1,Visa,11,1,18,1,1,1,0,0,1,1,0,41,50.8,417.12,131.8,988.16,118.0,1225.56,300.6,1,Car_Value below threshold
7949-VXATWD-7FV,1,Male,24,14,2,Agriculture,0,Unmarried,2,70000.0,3,0,Nocar,Nan,0,22,0,1,Disc,2,1,16,0,1,1,1,1,0,0,0,4,11.6,6.24,0.0,0.0,98.0,82.08,109.6,0,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
7954-GRFGYD-96L,3,Male,20,15,0,Professional,0,Unmarried,4,66000.0,0,1,Own,Domestic,18400,25,1,1,Visa,1,1,0,0,0,1,1,0,0,0,0,1,10.4,2.08,0.0,0.0,0.0,0.0,10.4,0,Cumulative < Monthly for ProductA
7968-YDYADQ-JZV,2,Male,23,15,1,Professional,0,Unmarried,1,56000.0,9,1,Lease,Domestic,16900,30,1,0,Mast,2,1,14,1,0,1,1,1,0,0,0,3,13.6,7.72,125.6,32.4,0.0,0.0,139.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7988-NOJBBA-PW6,2,Female,19,14,0,Professional,0,Married,5,48000.0,0,1,Own,Domestic,12900,28,0,0,Amex,1,1,25,0,0,1,1,1,1,0,0,2,9.2,5.28,0.0,0.0,0.0,0.0,9.2,0,Cumulative < Monthly for ProductA
7994-NNQEKJ-QCG,2,Male,46,19,3,Sales,0,Unmarried,1,140000.0,4,0,Own,Foreign,16800,22,0,0,Visa,2,1,17,1,0,0,0,0,1,0,0,4,10.2,4.28,99.2,50.2,0.0,0.0,109.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
8009-NIZABN-CAI,2,Female,43,17,13,Labor,0,Unmarried,1,108000.0,9,1,Nocar,Nan,0,30,1,1,Disc,17,0,24,0,0,0,0,0,0,0,1,41,37.8,292.76,0.0,0.0,0.0,0.0,37.8,0,Car_Value below threshold
8020-AQGZRD-10V,5,Female,34,16,3,Sales,0,Unmarried,1,116000.0,4,1,Lease,Domestic,35000,25,1,1,Visa,3,0,13,1,0,0,0,0,1,0,0,3,8.2,10.0,107.4,44.92,0.0,0.0,115.6,0,Cumulative < Monthly for ProductB
8022-LOLBNA-45T,5,Male,35,12,12,Labor,0,Married,4,112000.0,4,0,Own,Domestic,50100,24,1,1,Amex,3,0,20,0,0,0,0,0,0,0,0,3,9.6,6.08,0.0,0.0,0.0,0.0,9.6,0,Cumulative < Monthly for ProductA
8028-XWQEYK-KQQ,5,Male,70,20,28,Crafts,1,Married,2,24000.0,0,1,Nocar,Nan,0,27,0,1,Amex,33,0,15,0,1,1,1,1,0,1,0,69,42.8,666.48,0.0,0.0,207.0,3329.46,249.8,0,Car_Value below threshold
8057-EOYDEN-SAO,5,Male,31,8,4,Sales,0,Unmarried,2,46000.0,1,1,Nocar,Nan,0,25,0,1,Visa,13,1,23,0,0,0,1,0,0,1,1,32,61.0,392.52,0.0,0.0,0.0,0.0,61.0,0,Car_Value below threshold
8067-PDXXLW-P3B,2,Female,63,18,25,Labor,1,Married,2,42000.0,15,1,Nocar,Nan,0,21,1,1,Amex,39,0,21,1,0,0,0,0,1,1,0,71,154.4,2131.88,124.6,1741.96,0.0,0.0,279.0,1,Car_Value below threshold
8075-MGAOBZ-HQ2,3,Female,33,14,3,Sales,0,Unmarried,2,84000.0,0,0,Own,Foreign,23400,34,1,1,Mast,2,1,13,0,0,0,1,1,0,0,0,6,21.6,19.64,0.0,0.0,0.0,0.0,21.6,0,Cumulative < Monthly for ProductA
8089-LRMYSL-V0D,1,Female,31,16,2,Sales,0,Unmarried,2,50000.0,10,1,Own,Foreign,8400,25,0,1,Visa,2,1,21,0,1,1,0,0,0,0,0,3,11.4,3.48,0.0,0.0,93.75,43.44,105.15,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
8090-AJBTVR-93H,5,Female,38,18,0,Sales,0,Married,3,74000.0,0,0,Own,Foreign,21100,28,0,0,Disc,2,1,14,1,1,1,1,1,1,0,0,3,9.0,6.64,182.6,80.84,177.25,82.92,368.85,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8092-VBWJVP-D4B,4,Female,18,11,0,Sales,0,Married,5,48000.0,0,1,Nocar,Nan,0,22,0,0,Visa,0,1,14,1,0,0,0,0,0,0,0,11,31.2,58.68,84.4,166.64,0.0,0.0,115.6,0,Car_Value below threshold
8094-POMFKA-KPO,2,Female,36,15,5,Service,0,Unmarried,3,38000.0,9,1,Lease,Foreign,8700,31,0,1,Amex,3,1,17,0,0,0,0,0,1,0,1,3,8.4,3.76,0.0,0.0,0.0,0.0,8.4,0,Cumulative < Monthly for ProductA
8115-FDSICU-EKN,3,Male,38,14,1,Sales,0,Married,6,56000.0,0,0,Lease,Domestic,13200,24,1,0,Disc,3,1,22,1,0,1,0,0,0,0,0,5,16.4,17.92,125.0,83.88,0.0,0.0,141.4,0,Cumulative < Monthly for ProductB
8121-NIPRAQ-Q9B,5,Male,24,11,2,Professional,0,Married,6,38000.0,0,0,Lease,Domestic,9100,26,0,0,Disc,3,0,17,0,0,0,0,0,0,0,0,7,21.8,17.52,0.0,0.0,0.0,0.0,21.8,0,Cumulative < Monthly for ProductA
8124-GTCOFL-APB,3,Female,38,16,6,Professional,0,Unmarried,1,92000.0,3,0,Nocar,Nan,0,21,0,0,Visa,20,0,14,0,0,0,0,0,0,1,0,72,217.6,3110.6,0.0,0.0,0.0,0.0,217.6,0,Car_Value below threshold
8175-UIPWJF-KD4,1,Male,41,20,12,Labor,0,Married,5,182000.0,0,1,Nocar,Nan,0,18,0,0,Disc,23,0,18,1,1,1,1,1,1,1,0,72,66.6,1002.0,253.2,3565.48,492.75,8362.8,812.55,1,Car_Value below threshold
8193-NHRZCI-NDA,5,Male,18,13,0,Sales,0,Unmarried,2,32000.0,1,0,Own,Foreign,7300,22,0,1,Visa,0,0,16,0,0,0,0,0,0,0,0,3,18.0,7.72,0.0,0.0,0.0,0.0,18.0,0,Cumulative < Monthly for ProductA
8212-FAMVHR-CVA,2,Male,63,13,6,Sales,0,Married,2,78000.0,5,0,Own,Domestic,27000,36,1,1,Visa,1,0,20,0,0,0,0,0,0,0,1,2,10.2,3.44,0.0,0.0,0.0,0.0,10.2,0,Cumulative < Monthly for ProductA
8221-APKTFC-YQB,5,Female,78,12,11,Sales,1,Unmarried,1,24000.0,0,0,Nocar,Nan,0,23,0,0,Visa,25,1,24,1,0,0,0,0,1,0,0,52,32.6,319.0,89.4,979.28,0.0,0.0,122.0,0,Car_Value below threshold
8221-NCSCCQ-3FQ,2,Female,21,16,0,Sales,0,Married,4,46000.0,2,0,Own,Domestic,15600,29,1,1,Mast,2,1,14,0,0,1,0,0,0,0,0,5,18.4,15.32,0.0,0.0,0.0,0.0,18.4,0,Cumulative < Monthly for ProductA
8222-XWXKAQ-6HJ,2,Male,18,12,0,Crafts,0,Unmarried,1,60000.0,12,0,Nocar,Nan,0,15,0,0,Mast,0,1,23,1,0,0,0,0,1,0,0,2,11.6,4.16,100.2,19.04,0.0,0.0,111.8,0,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
8239-QTBUOJ-M5V,5,Female,53,17,16,Professional,0,Unmarried,3,100000.0,12,1,Own,Domestic,56400,29,0,0,Amex,4,0,21,0,0,0,1,1,0,0,0,5,21.0,19.52,0.0,0.0,0.0,0.0,21.0,0,Cumulative < Monthly for ProductA
8258-LKZAHW-Q0J,2,Female,57,10,34,Labor,0,Married,2,202000.0,0,1,Nocar,Nan,0,23,1,0,Amex,23,0,20,0,0,0,1,1,0,1,0,50,44.4,469.32,0.0,0.0,0.0,0.0,44.4,0,Car_Value below threshold
8264-PQHXSH-KA5,1,Female,21,16,0,Sales,0,Married,6,100000.0,1,1,Lease,Foreign,35100,28,1,1,Disc,1,1,24,0,0,0,1,1,0,0,1,3,21.4,10.6,0.0,0.0,0.0,0.0,21.4,0,Cumulative < Monthly for ProductA
8267-UTARFV-TZK,4,Female,61,20,11,Service,0,Married,4,124000.0,2,1,Nocar,Nan,0,23,0,1,Amex,12,1,18,0,0,0,0,1,1,0,0,30,22.4,139.24,0.0,0.0,0.0,0.0,22.4,0,Car_Value below threshold
8294-TOQGIK-L5Q,2,Male,18,13,0,Sales,0,Unmarried,2,32000.0,1,0,Lease,Foreign,5200,29,0,1,Visa,0,1,19,0,0,0,1,1,0,0,0,2,34.8,15.92,0.0,0.0,0.0,0.0,34.8,0,Cumulative < Monthly for ProductA
8304-OFKZNL-X7O,1,Male,60,19,5,Sales,0,Married,2,104000.0,3,1,Nocar,Nan,0,27,0,0,Amex,26,0,24,1,0,1,1,1,0,0,0,49,24.8,257.28,201.0,1843.0,0.0,0.0,225.8,0,Car_Value below threshold
8313-RWNNFE-E3V,5,Male,23,18,0,Labor,0,Unmarried,1,86000.0,1,0,Nocar,Nan,0,33,1,0,Amex,5,0,14,1,1,1,1,0,1,0,0,24,29.0,121.28,129.6,580.92,128.25,669.78,286.85,1,Car_Value below threshold
8320-TNOHJH-48E,2,Male,28,20,0,Professional,0,Unmarried,2,110000.0,0,0,Own,Domestic,27500,26,1,0,Visa,1,1,12,1,1,1,0,0,1,0,0,1,8.2,1.64,170.6,34.12,160.5,38.52,339.3,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8321-KZDZZX-H8T,1,Male,25,15,0,Sales,0,Married,4,38000.0,0,1,Own,Domestic,9800,30,1,1,Mast,1,0,21,0,1,1,1,1,0,0,1,3,24.2,11.92,0.0,0.0,139.75,47.34,163.95,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
8325-ORNEIY-ZAD,3,Female,44,14,9,Professional,0,Unmarried,2,148000.0,4,1,Nocar,Nan,0,36,0,0,Mast,6,0,24,0,1,0,1,1,1,1,0,11,35.2,73.64,0.0,0.0,127.75,327.42,162.95,0,Car_Value below threshold
8351-DELQBQ-BZ6,2,Male,66,19,10,Professional,0,Married,2,179000.0,1,1,Nocar,Nan,0,21,0,1,Amex,24,0,21,1,0,1,1,1,1,0,0,60,59.4,713.04,183.6,2227.4,0.0,0.0,243.0,0,Car_Value below threshold
8354-KNMJNR-QEC,1,Female,32,15,1,Professional,0,Married,5,78000.0,1,1,Nocar,Nan,0,17,0,1,Mast,14,1,19,1,1,1,0,1,1,0,0,56,40.2,480.16,136.6,1549.52,165.5,2136.84,342.3,1,Car_Value below threshold
8355-QECJPC-NPR,3,Female,18,13,0,Sales,0,Married,3,34000.0,6,0,Own,Domestic,12900,27,1,1,Amex,0,0,19,1,0,0,0,0,1,0,0,4,43.4,38.0,117.2,83.64,0.0,0.0,160.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
8384-RZNBUT-7AZ,2,Female,37,17,3,Professional,0,Unmarried,1,40000.0,10,1,Own,Domestic,9200,18,1,0,Disc,5,0,21,0,0,0,1,1,0,0,0,7,12.8,12.04,0.0,0.0,0.0,0.0,12.8,0,Cumulative < Monthly for ProductA
8388-GRBDWT-6P5,1,Female,30,16,0,Sales,0,Unmarried,1,38000.0,9,1,Nocar,Nan,0,20,0,0,Mast,13,1,22,0,1,1,0,1,1,0,1,29,60.0,340.28,0.0,0.0,177.75,1155.54,237.75,0,Car_Value below threshold
8396-BZWCUW-L65,2,Male,37,14,2,Sales,0,Married,2,54000.0,4,0,Own,Foreign,12500,40,1,1,Disc,2,1,18,1,1,0,0,0,1,0,1,2,16.0,5.24,124.2,31.72,97.0,31.44,237.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8413-FSASIJ-JYM,1,Male,21,13,1,Service,0,Unmarried,1,38000.0,4,1,Nocar,Nan,0,11,0,1,Amex,3,0,24,1,1,1,1,1,0,0,1,14,37.6,93.44,143.2,370.88,138.5,434.94,319.3,1,Car_Value below threshold
8415-IWHDZL-B2B,3,Male,36,11,15,Agriculture,0,Married,3,54000.0,0,0,Nocar,Nan,0,29,0,0,Visa,14,1,18,0,0,1,1,1,0,1,0,36,25.8,194.44,0.0,0.0,0.0,0.0,25.8,0,Car_Value below threshold
8432-WMJZND-A7F,2,Female,44,13,6,Professional,0,Unmarried,2,134000.0,4,0,Own,Domestic,33400,21,0,1,Visa,1,0,25,1,0,0,0,0,1,0,0,6,17.6,15.04,111.0,130.72,0.0,0.0,128.6,0,Cumulative < Monthly for ProductA
8440-YRNTCE-8D1,4,Female,21,13,0,Sales,0,Unmarried,1,34000.0,4,1,Lease,Foreign,8700,32,0,1,Mast,4,1,32,0,0,0,0,1,0,0,0,5,11.8,4.96,0.0,0.0,0.0,0.0,11.8,0,Cumulative < Monthly for ProductA
8452-HAFBNC-BRA,1,Female,32,10,11,Labor,0,Married,5,56000.0,0,1,Nocar,Nan,0,25,0,0,Mast,2,0,23,0,0,0,0,1,0,0,0,5,14.2,9.28,0.0,0.0,0.0,0.0,14.2,0,Car_Value below threshold; Cumulative < Monthly for ProductA
8460-OGDRTP-BQT,3,Female,62,13,16,Professional,0,Unmarried,1,157000.0,6,0,Nocar,Nan,0,24,0,0,Mast,37,1,22,0,0,0,0,0,1,1,0,72,106.8,1500.08,0.0,0.0,0.0,0.0,106.8,0,Car_Value below threshold
8483-SKAAOW-I54,4,Female,53,12,11,Service,0,Unmarried,1,102000.0,0,0,Nocar,Nan,0,25,0,0,Disc,6,1,20,0,0,0,0,0,0,0,0,19,39.8,149.52,0.0,0.0,0.0,0.0,39.8,0,Car_Value below threshold
8488-QGZBJH-JPP,4,Male,59,21,5,Sales,0,Unmarried,1,300000.0,2,1,Nocar,Nan,0,32,1,1,Visa,29,0,27,1,1,1,1,1,1,0,0,59,32.0,353.64,219.6,2557.24,235.0,3295.86,486.6,1,Car_Value below threshold
8517-NNIXKJ-YXF,2,Female,25,15,1,Professional,0,Unmarried,2,106000.0,0,0,Lease,Domestic,32400,21,1,0,Amex,3,0,18,0,0,0,0,1,1,0,0,3,17.0,7.68,0.0,0.0,0.0,0.0,17.0,0,Cumulative < Monthly for ProductA
8570-VCWJTN-3VL,1,Male,21,11,2,Crafts,0,Married,3,30000.0,1,0,Lease,Domestic,4300,19,0,0,Visa,2,0,23,0,0,0,1,1,0,0,1,5,8.0,6.36,0.0,0.0,0.0,0.0,8.0,0,Cumulative < Monthly for ProductA
8584-CIKFBN-Q7X,3,Male,50,21,5,Professional,0,Unmarried,1,178000.0,0,1,Nocar,Nan,0,29,0,1,Disc,18,0,20,0,1,0,1,1,0,1,0,35,30.0,216.2,0.0,0.0,101.25,871.92,131.25,0,Car_Value below threshold
8584-IRPJWC-YMW,5,Male,18,11,1,Crafts,0,Unmarried,4,30000.0,3,1,Nocar,Nan,0,33,1,0,Amex,0,0,16,0,0,0,1,1,0,1,0,3,25.0,12.4,0.0,0.0,0.0,0.0,25.0,0,Car_Value below threshold; Cumulative < Monthly for ProductA
8585-ZAIQRV-V3O,4,Male,61,14,5,Sales,0,Married,2,56000.0,0,1,Own,Foreign,12400,13,1,1,Amex,2,0,22,1,1,1,1,1,1,0,0,5,12.4,11.76,152.6,129.88,183.25,160.02,348.25,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8608-OGABQO-XFZ,5,Male,42,8,2,Sales,0,Unmarried,1,44000.0,3,1,Nocar,Nan,0,28,1,0,Amex,4,0,17,0,0,0,1,1,0,0,0,6,13.4,10.64,0.0,0.0,0.0,0.0,13.4,0,Car_Value below threshold; Cumulative < Monthly for ProductA
8639-AUPQYM-25S,2,Male,23,13,0,Professional,0,Unmarried,1,32000.0,2,0,Nocar,Nan,0,28,0,1,Mast,5,1,21,1,0,0,0,0,0,0,0,30,40.8,262.4,107.0,631.92,0.0,0.0,147.8,0,Car_Value below threshold
8677-REKIVF-1JD,3,Female,74,13,23,Service,0,Unmarried,1,167000.0,0,1,Nocar,Nan,0,14,0,1,Disc,37,0,23,0,0,0,1,1,0,1,0,72,92.2,1354.36,0.0,0.0,0.0,0.0,92.2,0,Car_Value below threshold
8682-RMYBPV-VJC,1,Male,49,17,6,Professional,0,Unmarried,1,98000.0,3,1,Lease,Foreign,24300,24,0,1,Disc,2,0,25,1,0,1,1,1,1,0,0,5,25.2,20.88,153.6,113.44,0.0,0.0,178.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
8691-NEWRIL-2QR,4,Male,37,16,6,Professional,0,Married,3,76000.0,1,1,Nocar,Nan,0,20,1,0,Mast,9,1,12,1,1,1,1,1,1,1,0,25,23.4,92.0,202.8,994.32,208.5,1208.4,434.7,1,Car_Value below threshold
8700-TZAFBP-L82,1,Female,58,13,10,Sales,0,Unmarried,1,70000.0,1,0,Nocar,Nan,0,27,0,0,Amex,15,0,20,0,0,0,0,0,0,1,1,32,14.6,96.64,0.0,0.0,0.0,0.0,14.6,0,Car_Value below threshold
8731-TFXZCT-ERX,1,Male,41,15,12,Service,0,Unmarried,2,136000.0,1,1,Lease,Foreign,44400,23,1,1,Mast,3,1,15,1,1,1,0,0,1,0,1,3,16.6,7.32,139.0,44.48,87.5,72.18,243.1,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8748-SLNNYV-3YQ,1,Female,75,19,31,Labor,1,Married,5,100000.0,8,1,Nocar,Nan,0,28,0,1,Visa,35,0,14,1,1,1,1,1,0,1,0,71,93.6,1336.48,194.0,2608.76,287.25,4607.22,574.85,1,Car_Value below threshold
8759-LXAEUZ-V6U,3,Female,30,12,1,Sales,0,Unmarried,2,100000.0,1,1,Nocar,Nan,0,28,1,1,Othe,2,0,18,0,0,0,1,1,1,0,0,3,12.0,5.36,0.0,0.0,0.0,0.0,12.0,0,Car_Value below threshold; Cumulative < Monthly for ProductA
8776-CNOHCF-L1R,5,Female,32,14,1,Sales,0,Unmarried,1,58000.0,1,1,Own,Foreign,12000,23,1,1,Mast,2,1,19,1,0,0,0,1,1,0,0,2,24.6,7.0,121.8,22.8,0.0,0.0,146.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
8783-KJXVKE-43W,5,Female,28,18,3,Crafts,0,Married,6,78000.0,2,0,Nocar,Nan,0,26,0,1,Amex,3,0,17,1,1,1,1,1,1,0,0,4,21.8,13.32,189.8,140.84,196.5,143.1,408.1,1,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8786-NITSCF-MFC,3,Female,21,16,0,Sales,0,Unmarried,3,38000.0,5,1,Own,Foreign,11600,26,0,0,Mast,4,0,19,1,1,1,1,1,1,0,1,6,20.4,21.72,161.0,157.84,179.25,248.7,360.65,1,Cumulative < Monthly for ProductB
8795-FYOXCT-P09,5,Male,44,10,12,Professional,0,Unmarried,1,146000.0,1,1,Own,Foreign,38500,25,1,1,Disc,1,0,21,0,0,0,1,1,0,0,0,5,27.0,23.92,0.0,0.0,0.0,0.0,27.0,0,Cumulative < Monthly for ProductA
8797-MPBXJK-MID,2,Female,29,11,6,Professional,0,Married,4,104000.0,0,1,Nocar,Nan,0,13,0,0,Mast,8,0,22,0,0,0,0,0,0,0,0,24,18.2,94.76,0.0,0.0,0.0,0.0,18.2,0,Car_Value below threshold
8798-SHDIXM-YZ0,1,Female,19,14,0,Sales,0,Married,5,64000.0,3,1,Own,Domestic,15200,18,0,0,Disc,2,1,18,0,1,1,1,1,0,0,0,3,22.2,11.44,0.0,0.0,133.25,50.58,155.45,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
8813-UDSONB-OPJ,2,Male,44,16,7,Professional,0,Unmarried,1,108000.0,10,1,Nocar,Nan,0,29,0,1,Amex,15,1,18,1,0,0,0,0,0,1,0,31,33.4,175.28,142.4,911.36,0.0,0.0,175.8,0,Car_Value below threshold
8816-QXSMOQ-H4M,2,Male,58,18,27,Labor,0,Unmarried,1,156000.0,5,1,Nocar,Nan,0,25,0,1,Amex,33,1,16,0,0,0,1,1,0,1,1,70,105.8,1504.64,0.0,0.0,0.0,0.0,105.8,0,Car_Value below threshold
8831-QWKQHZ-LWS,4,Male,56,15,5,Sales,0,Unmarried,1,52000.0,1,0,Own,Domestic,14500,19,1,0,Amex,4,0,22,0,0,0,0,0,0,0,0,4,14.8,8.44,0.0,0.0,0.0,0.0,14.8,0,Cumulative < Monthly for ProductA
8838-JOCXQZ-W69,4,Female,64,12,9,Sales,1,Unmarried,1,20000.0,3,0,Nocar,Nan,0,23,0,1,Visa,24,0,20,0,0,0,0,0,0,1,0,52,41.8,435.72,0.0,0.0,0.0,0.0,41.8,0,Car_Value below threshold
8861-DDLBCY-RNJ,2,Male,27,21,0,Service,0,Married,4,106000.0,15,1,Own,Domestic,32300,19,0,0,Disc,5,1,23,1,1,1,1,1,0,0,0,4,17.4,17.88,159.8,90.84,225.25,147.9,402.45,1,Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
8864-PBWBSD-69M,2,Female,39,11,4,Professional,0,Unmarried,1,62000.0,2,0,Nocar,Nan,0,17,0,0,Amex,21,1,25,1,0,0,0,1,1,1,0,55,46.2,480.56,189.6,2070.0,0.0,0.0,235.8,0,Car_Value below threshold
8874-LYRWEB-H6E,4,Female,49,13,6,Sales,0,Married,3,106000.0,9,1,Nocar,Nan,0,23,0,1,Disc,25,0,24,0,0,1,1,1,0,1,0,47,70.8,614.76,0.0,0.0,0.0,0.0,70.8,0,Car_Value below threshold
8875-SRRYKT-J4F,3,Female,43,20,5,Professional,0,Married,2,146000.0,1,1,Nocar,Nan,0,22,0,1,Disc,11,1,30,1,1,1,1,1,1,0,0,29,46.2,262.36,185.4,1100.6,312.5,2134.08,544.1,1,Car_Value below threshold
8882-BPWMHP-FA4,5,Female,47,16,16,Labor,0,Married,6,176000.0,0,0,Nocar,Nan,0,25,0,1,Othe,15,0,18,1,0,1,1,1,0,0,0,43,51.8,443.0,146.4,1233.44,0.0,0.0,198.2,0,Car_Value below threshold
8893-JSYRMQ-3VA,4,Male,22,11,3,Labor,0,Unmarried,3,34000.0,9,0,Own,Foreign,7000,18,0,1,Mast,1,1,0,0,0,0,0,0,0,0,0,1,10.4,2.08,0.0,0.0,0.0,0.0,10.4,0,Cumulative < Monthly for ProductA
8897-LGRDDL-815,5,Female,64,19,11,Sales,1,Unmarried,1,18000.0,0,1,Nocar,Nan,0,31,1,0,Disc,30,1,19,1,0,0,0,0,1,1,0,58,77.0,952.96,139.2,1632.52,0.0,0.0,216.2,0,Car_Value below threshold
8915-VIIEDV-0KB,4,Female,29,12,3,Professional,0,Married,5,50000.0,3,1,Own,Foreign,15100,21,1,0,Amex,1,0,17,0,0,0,1,0,0,0,0,2,7.4,4.16,0.0,0.0,0.0,0.0,7.4,0,Cumulative < Monthly for ProductA
8926-HVVQHQ-HK2,5,Female,60,16,17,Professional,0,Married,2,198000.0,4,1,Nocar,Nan,0,30,1,0,Amex,31,0,21,1,0,0,0,0,1,1,0,58,57.2,639.12,104.0,1137.68,0.0,0.0,161.2,0,Car_Value below threshold
8930-KVONDZ-NNN,4,Male,32,18,1,Sales,0,Unmarried,1,106000.0,0,1,Own,Foreign,24600,22,1,1,Visa,3,1,19,0,0,0,0,0,0,0,1,3,14.0,6.64,0.0,0.0,0.0,0.0,14.0,0,Cumulative < Monthly for ProductA
8958-JAFMTN-CQ7,1,Female,47,20,8,Professional,0,Unmarried,1,180000.0,8,0,Nocar,Nan,0,30,0,1,Disc,3,0,27,1,1,1,1,1,1,0,0,7,19.8,36.76,175.0,253.12,238.0,341.16,432.8,1,Car_Value below threshold
8970-HPJHWA-ADR,5,Male,67,14,17,Agriculture,0,Unmarried,1,114000.0,1,1,Nocar,Nan,0,38,0,1,Amex,35,0,20,0,0,0,0,0,1,1,0,70,116.8,1666.16,0.0,0.0,0.0,0.0,116.8,0,Car_Value below threshold
8997-BEPDQM-H4M,4,Female,59,13,4,Sales,0,Married,2,66000.0,0,1,Nocar,Nan,0,26,0,0,Visa,16,0,17,0,0,0,1,0,0,1,0,41,63.8,529.88,0.0,0.0,0.0,0.0,63.8,0,Car_Value below threshold
9016-BCTTUT-DYR,5,Female,22,17,0,Professional,0,Married,7,28000.0,0,1,Own,Domestic,7400,27,0,1,Mast,1,1,17,0,0,0,0,0,0,0,0,1,16.0,3.2,0.0,0.0,0.0,0.0,16.0,0,Cumulative < Monthly for ProductA
9028-KURTGQ-O61,4,Female,25,19,0,Sales,0,Unmarried,2,44000.0,4,1,Own,Domestic,5900,36,1,1,Visa,1,1,21,0,0,0,1,0,0,0,0,2,11.6,8.24,0.0,0.0,0.0,0.0,11.6,0,Cumulative < Monthly for ProductA
9030-QBAJPQ-HZS,1,Female,68,8,14,Sales,0,Unmarried,1,136000.0,0,1,Nocar,Nan,0,24,0,0,Mast,28,0,20,0,0,0,0,0,0,1,1,52,47.8,536.6,0.0,0.0,0.0,0.0,47.8,0,Car_Value below threshold
9077-SYKCNK-9HL,5,Male,21,16,0,Professional,0,Unmarried,1,54000.0,4,0,Own,Foreign,13000,27,0,1,Amex,4,1,16,0,0,0,0,0,0,0,1,6,22.0,20.6,0.0,0.0,0.0,0.0,22.0,0,Cumulative < Monthly for ProductA
